DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
08/07/2021;08/07/2021 03:40:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;15;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
08/07/2021;08/07/2021 06:20:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;33;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
08/07/2021;08/07/2021 09:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;18;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
08/07/2021;08/07/2021 11:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5001269;MULTIPLEX TABOÃO V (STADIUM);15;6000002;3136;4378;TABOÃO DA SERRA;SP;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
08/07/2021;08/07/2021 11:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5003912;SOROCABA CIANE SALA 1;9;6000002;3136;24149;SOROCABA;SP;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
08/07/2021;08/07/2021 11:45:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5001279;MULTIPLEX PANTANAL SHOPPING VI (STADIUM);12;6000002;3136;4399;CUIABÁ;MT;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
08/07/2021;08/07/2021 11:45:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5002414;MULTIPLEX PORTO VELHO SHOPPING 3;18;6000002;3103;14826;PORTO VELHO;RO;EMPRESA CINEMATOGRÁFICA ARAÇATUBA LTDA;03.519.995/0001-90
08/07/2021;08/07/2021 11:45:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5001018;PLAZA III;17;6000002;3103;3104;ITU;SP;EMPRESA CINEMATOGRÁFICA ARAÇATUBA LTDA;03.519.995/0001-90
08/07/2021;08/07/2021 11:45:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5003910;SALA 5 VIP;0;6000002;3136;24148;SOROCABA;SP;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
08/07/2021;08/07/2021 11:50:00;THE CROODS: A NEW AGE;OS CROODS 2: UMA NOVA ERA;E2000334800000;DUBLADO;NÃO;ESTADOS UNIDOS;5002835;CINEMARK OSASCO 05;7;6000018;1843;16978;OSASCO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/07/2021;08/07/2021 11:55:00;THE CROODS: A NEW AGE;OS CROODS 2: UMA NOVA ERA;E2000334800000;DUBLADO;NÃO;ESTADOS UNIDOS;5000665;TATUAPÉ 5;7;6000018;1843;895;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/07/2021;08/07/2021 12:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5000686;CINE ARICANDUVA 8;10;6000018;1843;897;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/07/2021;08/07/2021 12:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5002076;CINEMARK TAUAPÉ II / BOULEVARD I;10;6000018;1843;12974;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/07/2021;08/07/2021 12:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5004234;GUARULHOS 2;11;6000018;1843;24764;GUARULHOS;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/07/2021;08/07/2021 12:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5002931;SALA 06;9;6000024;17266;17729;SALVADOR;BA;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/07/2021;08/07/2021 12:00:00;BLACK WIDOW;VIÚVA NEGRA;E2000343300000;DUBLADO;NÃO;ESTADOS UNIDOS;5000666;TATUAPÉ 6;4;6000018;1843;895;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
