DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
29/09/2023;29/09/2023 08:00:00;OPPENHEIMER;OPPENHEIMER;E2300181900000;ORIGINAL;SIM;ESTADOS UNIDOS;5002792;MARINGA PARK SHOPPING 03;45;6000014;2379;16682;MARINGÁ;PR;MOVIESYSTEM CINEMATOGRAFICA LTDA;04.533.831/0001-80
29/09/2023;29/09/2023 08:30:00;BLUE BEETLE;BESOURO AZUL;E2300216600000;DUBLADO;NÃO;ESTADOS UNIDOS;5001806;SALA CINE 14 BIS;62;;5822;6623;GUAXUPÉ;MG;GUAXUPE PROMOCOES E EVENTOS LTDA;03.929.354/0001-03
29/09/2023;29/09/2023 09:00:00;BLUE BEETLE;BESOURO AZUL;E2300216600000;DUBLADO;NÃO;ESTADOS UNIDOS;5006110;CINE MAX FRANCISCO BELTRÃO 03;34;6000122;23316;41000;FRANCISCO BELTRÃO;PR;CINEMAX CINEMAS FRANCISCO BELTRAO LTDA;11.211.483/0001-90
29/09/2023;29/09/2023 09:00:00;ELEMENTAL;ELEMENTOS;E2300193100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006027;CINE A LAVRAS SALA 02;0;6000008;15833;39675;LAVRAS;MG;CINE A LTDA;10.894.937/0001-01
29/09/2023;29/09/2023 09:00:00;ELEMENTAL;ELEMENTOS;E2300193100000;DUBLADO;NÃO;ESTADOS UNIDOS;5001482;MOVIECOM MAXI 3;49;6000100;2912;2913;JUNDIAÍ;SP;MAXI CINEMATOGRÁFICA LTDA;05.279.756/0001-35
29/09/2023;29/09/2023 09:00:00;OPPENHEIMER;OPPENHEIMER;E2300181900000;DUBLADO;NÃO;ESTADOS UNIDOS;5002406;CINE ROSÂNGELA BELLUZZO;20;;12517;14795;BARIRI;SP;ROSÂNGELA APARECIDA FERNANDES BELLUZZO - ME;04.838.055/0001-26
29/09/2023;29/09/2023 09:00:00;TEENAGE MUTANT NINJA TURTLES: MUTANT MAYHEM;AS TARTARUGAS NINJA: CAOS MUTANTE;E2300294100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006007;CINE A SAO LOURENCO - SALA 01;0;6000008;15833;39366;SÃO LOURENÇO;MG;CINE A LTDA;10.894.937/0001-01
29/09/2023;29/09/2023 09:00:00;TEENAGE MUTANT NINJA TURTLES: MUTANT MAYHEM;AS TARTARUGAS NINJA: CAOS MUTANTE;E2300294100000;DUBLADO;NÃO;ESTADOS UNIDOS;5007017;CINEFLIX MOGI GUAÇU 03;50;6000014;2379;54719;MOGI-GUACU;SP;MOVIESYSTEM CINEMATOGRAFICA LTDA;04.533.831/0001-80
29/09/2023;29/09/2023 09:30:00;THE LITTLE MERMAID;A PEQUENA SEREIA;E2300125900000;DUBLADO;NÃO;ESTADOS UNIDOS;5002509;REDECINE - VALESUL 3;104;6000037;15263;15264;SÃO JOSÉ DOS CAMPOS;SP;REDECINE - VALESUL CINEMATOGRAFICA LTDA;09.173.008/0001-24
29/09/2023;29/09/2023 10:00:00;A HAUNTING IN VENICE;A NOITE DAS BRUXAS;E2300335700000;DUBLADO;NÃO;ESTADOS UNIDOS;5006081;CINE IMPERIAL 01;4;;40730;40731;SALVADOR;BA;RG PALMA EXIBICAO CINEMATOGRAFICA LTDA;31.159.134/0001-83
29/09/2023;29/09/2023 10:00:00;BLUE BEETLE;BESOURO AZUL;E2300216600000;DUBLADO;NÃO;ESTADOS UNIDOS;5005237;CINEMARK TIETÊ PLAZA SALA 07;27;6000018;1843;30582;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 10:00:00;RUBY GILLMAN TEENAGE KRAKEN;RUBY MARINHO - MONSTRO ADOLESCENTE;E2300182000000;DUBLADO;NÃO;ESTADOS UNIDOS;5005797;CINE BRASÍLIA;0;;36650;36651;BRASÍLIA;DF;SECRETARIA DE ESTADO DE CULTURA DO DISTRITO FEDERAL;03.658.028/0001-09
29/09/2023;29/09/2023 10:30:00;BLUE BEETLE;BESOURO AZUL;E2300216600000;DUBLADO;NÃO;ESTADOS UNIDOS;5005741;CINESYSTEM MORUMBI TOWN SALA 02;64;6000027;22546;34941;SÃO PAULO;SP;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
29/09/2023;29/09/2023 11:00:00;ELEMENTAL;ELEMENTOS;E2300193100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006272;CENTERPLEX CARPINA 03;139;6000006;37601;42700;CARPINA;PE;CINE ELI PARAÍBA CINEMAS LTDA;28.492.489/0001-85
29/09/2023;29/09/2023 11:00:00;ELEMENTAL;ELEMENTOS;E2300193100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006027;CINE A LAVRAS SALA 02;0;6000008;15833;39675;LAVRAS;MG;CINE A LTDA;10.894.937/0001-01
29/09/2023;29/09/2023 11:00:00;FINNICK;OS PELUDOS;E2300107500000;DUBLADO;NÃO;RÚSSIA;5006958;GRUPOCINE CHAPECO 03;0;6000034;44276;52895;CHAPECÓ;SC;EMPRESA CINEMATOGRAFICA BOMBOCINE LTDA;21.298.337/0001-05
29/09/2023;29/09/2023 11:00:00;JURASSIC WORLD: DOMINION;JURASSIC WORLD: DOMÍNIO;E2200126300000;DUBLADO;NÃO;ESTADOS UNIDOS;5004487;ARAPIRACA BRA 05;44;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
29/09/2023;29/09/2023 11:00:00;THE EXPENDABLES 4;OS MERCENÁRIOS 4;E2300211900000;DUBLADO;NÃO;ESTADOS UNIDOS;5006321;CINÉPOLIS JOCKEY PLAZA 5;29;6000024;17266;43384;CURITIBA;PR;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
29/09/2023;29/09/2023 11:00:00;THE NUN 2;A FREIRA 2;E2300349600000;DUBLADO;NÃO;ESTADOS UNIDOS;5006397;GRUPOCINE CONCORDIA 01;0;6000034;44276;44282;CONCÓRDIA;SC;EMPRESA CINEMATOGRAFICA BOMBOCINE LTDA;21.298.337/0001-05
29/09/2023;29/09/2023 11:00:01;TEENAGE MUTANT NINJA TURTLES: MUTANT MAYHEM;AS TARTARUGAS NINJA: CAOS MUTANTE;E2300294100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006142;CINE A POUSO ALEGRE - SALA 2;1;6000008;15833;39367;POUSO ALEGRE;MG;CINE A LTDA;10.894.937/0001-01
29/09/2023;29/09/2023 11:20:00;FAST X;VELOZES E FURIOSOS 10;E2300058300000;DUBLADO;NÃO;ESTADOS UNIDOS;5006059;CENTERPLEX BOULEVARD 01;40;6000006;40317;40318;VITÓRIA DA CONQUISTA;BA;CINE ELI BAHIA CINEMAS LTDA - EM RECUPERACAO JUDICIAL;30.096.740/0001-34
29/09/2023;29/09/2023 11:30:00;SOUND OF FREEDOM;SOM DA LIBERDADE;E2300341600000;DUBLADO;NÃO;ESTADOS UNIDOS;5006324;CINÉPOLIS JOCKEY PLAZA 8;33;6000024;17266;43384;CURITIBA;PR;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
29/09/2023;29/09/2023 11:45:00;SOUND OF FREEDOM;SOM DA LIBERDADE;E2300341600000;DUBLADO;NÃO;ESTADOS UNIDOS;5006998;CULT VICTORIA 01;0;;54108;54109;PORTO ALEGRE;RS;CULT CINEMAS VICTORIA LTDA;51.066.341/0001-09
29/09/2023;29/09/2023 11:50:00;ELEMENTAL;ELEMENTOS;E2300193100000;DUBLADO;NÃO;ESTADOS UNIDOS;5006284;CINEMARK NOVO HAMBURGO 01;2;6000018;1843;42884;NOVO HAMBURGO;RS;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;EXTRAÑA FORMA DE VIDA;ESTRANHA FORMA DE VIDA VERSÃO ESTENDIDA;E2300364600000;ORIGINAL;NÃO;ESPANHA;5002581;CINE PARAÍSO 07;13;6000018;1843;15598;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;FAST X;VELOZES E FURIOSOS 10;E2300058300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005729;CINEMARK BRAGANÇA GARDEN SHOPPING SALA 03;0;6000018;1843;34704;BRAGANÇA PAULISTA;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;NOSSO LAR;;B1001259400000;ORIGINAL;NÃO;BRASIL;5006044;CINEMARK FLAMBOYANT SALA 06;4;6000018;1843;40181;GOIÂNIA;GO;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;OS AVENTUREIROS - A ORIGEM;;B2300230600000;ORIGINAL;NÃO;BRASIL;5006291;CINEMARK SÃO GONÇALO 03;3;6000018;1843;42886;SÃO GONÇALO;RJ;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;SOUND OF FREEDOM;SOM DA LIBERDADE;E2300341600000;DUBLADO;NÃO;ESTADOS UNIDOS;5000682;CINE ARICANDUVA 4;10;6000018;1843;897;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;SOUND OF FREEDOM;SOM DA LIBERDADE;E2300341600000;DUBLADO;NÃO;ESTADOS UNIDOS;5001947;ELDORADO 05;9;6000018;1843;11840;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;SOUND OF FREEDOM;SOM DA LIBERDADE;E2300341600000;DUBLADO;NÃO;ESTADOS UNIDOS;5004491;SALA PASSEIO 03;8;6000018;1843;26040;GOIÂNIA;GO;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;THE SUPER MARIO BROS. MOVIE;SUPER MARIO BROS. - O FILME;E2300052300000;DUBLADO;NÃO;ESTADOS UNIDOS;5000693;CINE TAMBORÉ 1;0;6000018;1843;900;BARUERI;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;THE SUPER MARIO BROS. MOVIE;SUPER MARIO BROS. - O FILME;E2300052300000;DUBLADO;NÃO;ESTADOS UNIDOS;5002082;CINEMARK VITÓRIA 03;0;6000018;1843;12975;VITÓRIA;ES;CINEMARK BRASIL S.A;00.779.721/0001-41
29/09/2023;29/09/2023 11:50:00;THE SUPER MARIO BROS. MOVIE;SUPER MARIO BROS. - O FILME;E2300052300000;DUBLADO;NÃO;ESTADOS UNIDOS;5006279;CINEMARK WALLIG 03;1;6000018;1843;42883;PORTO ALEGRE;RS;CINEMARK BRASIL S.A;00.779.721/0001-41
