DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
08/03/2024;08/03/2024 07:00:00;Mostras e Festivais;;G0000000000004;ORIGINAL;NÃO;;5001209;CINE METHA GLAUBER ROCHA 1;0;6000029;3758;6679;SALVADOR;BA;ESPAÇO CULTURAL DE CINEMA DE SALVADOR LTDA;06.953.374/0001-08
08/03/2024;08/03/2024 10:00:00;NOSSO SONHO;;B2300349700000;ORIGINAL;NÃO;BRASIL;5002411;CINEBANCÁRIOS;75;;14822;14823;PORTO ALEGRE;RS;SINDICATO DOS BANCÁRIOS DE PORTO ALEGRE;92.831.650/0001-05
08/03/2024;08/03/2024 10:30:00;DUNE: PART TWO;DUNA: PARTE DOIS;E2300354600000;ORIGINAL;SIM;ESTADOS UNIDOS;5006729;SALA 02 DO CENTRO CULTURAL UNIMED BH- MINAS;1;;49028;50055;BELO HORIZONTE;MG;MINAS TÊNIS CLUBE;17.217.951/0001-10
08/03/2024;08/03/2024 10:40:00;FERRARI;FERRARI;E2300498900000;ORIGINAL;SIM;ESTADOS UNIDOS;5006728;SALA 01 DO CENTRO CULTURAL UNIMED BH- MINAS;1;;49028;50055;BELO HORIZONTE;MG;MINAS TÊNIS CLUBE;17.217.951/0001-10
08/03/2024;08/03/2024 11:00:00;MADAME WEB;MADAME TEIA;E2300503800000;DUBLADO;NÃO;ESTADOS UNIDOS;5006008;CINE A POUSO ALEGRE - SALA 1;0;6000008;15833;39367;POUSO ALEGRE;MG;CINE A LTDA;10.894.937/0001-01
08/03/2024;08/03/2024 11:00:00;PERFECT DAYS;DIAS PERFEITOS;E2300581500000;ORIGINAL;SIM;ALEMANHA;5002218;ESTAÇÃO NET GÁVEA 3;0;6000030;592;13608;RIO DE JANEIRO;RJ;ESTAÇÃO CINEMA E CULTURA LTDA;02.745.624/0001-63
08/03/2024;08/03/2024 12:00:00;MADAME WEB;MADAME TEIA;E2300503800000;DUBLADO;NÃO;ESTADOS UNIDOS;5006463;GRUPOCINE EUSÉBIO 03;0;6000034;44276;44457;EUSÉBIO;CE;EMPRESA CINEMATOGRAFICA BOMBOCINE LTDA;21.298.337/0001-05
08/03/2024;08/03/2024 12:00:00;MADAME WEB;MADAME TEIA;E2300503800000;DUBLADO;NÃO;ESTADOS UNIDOS;5002970;SALA 05;2;6000024;17266;17949;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 12:10:00;DUNE: PART TWO;DUNA: PARTE DOIS;E2300354600000;DUBLADO;NÃO;ESTADOS UNIDOS;5004501;SALA STARCINE ILHA SOLTEIRA 01;0;;26086;26087;ILHA SOLTEIRA;SP;STAR CINE FILMES LTDA EPP;18.898.928/0001-09
08/03/2024;08/03/2024 12:15:00;DUNE: PART TWO;DUNA: PARTE DOIS;E2300354600000;DUBLADO;NÃO;ESTADOS UNIDOS;5002972;SALA 07;5;6000024;17266;17949;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 12:40:00;BOB MARLEY: ONE LOVE;BOB MARLEY: ONE LOVE;E2300561500000;DUBLADO;NÃO;ESTADOS UNIDOS;5003328;CINE JALES;4;;19918;19919;JALES;SP;ALISSON MANOEL ARENA MAIA & CIA LTDA-ME;09.105.455/0001-46
08/03/2024;08/03/2024 12:50:00;ANYONE BUT YOU;TODOS MENOS VOCÊ;E2300442300000;ORIGINAL;SIM;ESTADOS UNIDOS;5005339;SHOPPING IGUATEMI 9;3;6000018;1843;2538;CAMPINAS;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/03/2024;08/03/2024 12:50:00;FERRARI;FERRARI;E2300498900000;ORIGINAL;SIM;ESTADOS UNIDOS;5002346;CINE CIDADE JARDIM 1;3;6000018;1843;14628;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/03/2024;08/03/2024 12:50:00;OS FAROFEIROS 2;;B2400012600000;ORIGINAL;NÃO;BRASIL;5005225;CINEMARK CIDADE SÃO PAULO SALA 01;2;6000018;1843;30581;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
08/03/2024;08/03/2024 12:50:00;THE COLOR PURPLE;A COR PÚRPURA;E2300459900000;ORIGINAL;SIM;ESTADOS UNIDOS;5005338;CINEMAS BENFICA - SALA 4;2;;15690;15691;FORTALEZA;CE;CINEMAS BENFICA LTDA;07.509.597/0001-43
08/03/2024;08/03/2024 12:55:00;DEMON SLAYER: KIMETSU NO YAIBA – TO THE HASHIRA TRAINING;DEMON SLAYER: KIMETSU NO YAIBA – TO THE HASHIRA TRAINING;E2400016700000;DUBLADO;NÃO;JAPÃO;5000493;CINE NITEROI 6;5;6000018;1843;2543;NITERÓI;RJ;CINEMARK BRASIL S.A;00.779.721/0001-41
08/03/2024;08/03/2024 13:00:00;ANYONE BUT YOU;TODOS MENOS VOCÊ;E2300442300000;ORIGINAL;SIM;ESTADOS UNIDOS;5003497;SALA CINEPOLIS JK VIP 08;4;6000024;17266;21667;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 13:00:00;BOB MARLEY: ONE LOVE;BOB MARLEY: ONE LOVE;E2300561500000;DUBLADO;NÃO;ESTADOS UNIDOS;5006081;CINE IMPERIAL 01;0;;40730;40731;SALVADOR;BA;RG PALMA EXIBICAO CINEMATOGRAFICA LTDA;31.159.134/0001-83
08/03/2024;08/03/2024 13:00:00;BOB MARLEY: ONE LOVE;BOB MARLEY: ONE LOVE;E2300561500000;DUBLADO;NÃO;ESTADOS UNIDOS;5005131;CINÉPOLIS MANAÍRA SHOPPING - SALA 2;9;6000024;17266;30097;JOÃO PESSOA;PB;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 13:00:00;DUNE: PART TWO;DUNA: PARTE DOIS;E2300354600000;DUBLADO;NÃO;ESTADOS UNIDOS;5005943;CINEPOLIS JP PORTO ALEGRE 01;5;6000024;17266;38323;PORTO ALEGRE;RS;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 13:00:00;DUNE: PART TWO;DUNA: PARTE DOIS;E2300354600000;ORIGINAL;SIM;ESTADOS UNIDOS;5004696;SALA RIOMAR 3 - VIP;2;6000024;17266;27076;FORTALEZA;CE;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 13:00:00;MADAME WEB;MADAME TEIA;E2300503800000;DUBLADO;NÃO;ESTADOS UNIDOS;5001923;BOA VISTA 6;16;6000037;1991;6634;RECIFE;PE;EMPRESA CINEMAS SÃO LUIZ S/A;33.497.660/0001-89
08/03/2024;08/03/2024 13:00:00;NO WAY UP;DESESPERO PROFUNDO;E2300527300000;DUBLADO;NÃO;REINO UNIDO;5004911;ORIENT CINEPLACE CARIRI GARDEN SHOPPING SALA 06;3;6000046;27979;27981;JUAZEIRO DO NORTE;CE;CARIRI PLEXCINE LTDA;19.805.153/0001-34
08/03/2024;08/03/2024 13:00:00;NOSSO LAR 2 - OS MENSAGEIROS;;B2300576500000;ORIGINAL;NÃO;BRASIL;5001184;GNC PRAIA DE BELAS 2;12;6000031;2203;2972;PORTO ALEGRE;RS;PRAIA DE BELAS EMPREENDIMENTOS CINEMATOGRÁFICOS LTDA;94.087.921/0001-87
08/03/2024;08/03/2024 13:00:00;OS FAROFEIROS 2;;B2400012600000;ORIGINAL;NÃO;BRASIL;5000793;ANÁLIA FRANCO - SALA 02;0;6000058;749;2622;SÃO PAULO;SP;UNITED CINEMAS INTERNATIONAL BRASIL LTDA.;01.289.530/0001-64
08/03/2024;08/03/2024 13:00:00;OS FAROFEIROS 2;;B2400012600000;ORIGINAL;NÃO;BRASIL;5001919;BOA VISTA 4;30;6000037;1991;6634;RECIFE;PE;EMPRESA CINEMAS SÃO LUIZ S/A;33.497.660/0001-89
08/03/2024;08/03/2024 13:00:00;OS FAROFEIROS 2;;B2400012600000;ORIGINAL;NÃO;BRASIL;5001208;CINE METHA GLAUBER ROCHA 3;1;6000029;3758;6679;SALVADOR;BA;ESPAÇO CULTURAL DE CINEMA DE SALVADOR LTDA;06.953.374/0001-08
08/03/2024;08/03/2024 13:00:00;OS FAROFEIROS 2;;B2400012600000;DUBLADO;NÃO;BRASIL;5002976;SALA 06;2;6000024;17266;17949;SÃO PAULO;SP;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
08/03/2024;08/03/2024 13:00:00;PAST LIVES;VIDAS PASSADAS;E2300151200000;ORIGINAL;SIM;CORÉIA DO SUL;5006677;SALA 4 - HELENA IGNEZ;10;;49175;49176;SÃO PAULO;SP;CENTRO DE CULTURA BELAS ARTES CINEMAS;42.130.905/0001-26
08/03/2024;08/03/2024 13:00:00;PERFECT DAYS;DIAS PERFEITOS;E2300581500000;ORIGINAL;SIM;ALEMANHA;5001210;CINE METHA GLAUBER ROCHA 2;6;6000029;3758;6679;SALVADOR;BA;ESPAÇO CULTURAL DE CINEMA DE SALVADOR LTDA;06.953.374/0001-08
08/03/2024;08/03/2024 13:00:00;THE BOY AND THE HERON;O MENINO E A GARÇA;E2400004400000;ORIGINAL;SIM;JAPÃO;5001209;CINE METHA GLAUBER ROCHA 1;5;6000029;3758;6679;SALVADOR;BA;ESPAÇO CULTURAL DE CINEMA DE SALVADOR LTDA;06.953.374/0001-08
08/03/2024;08/03/2024 13:00:00;THE BOY AND THE HERON;O MENINO E A GARÇA;E2400004400000;DUBLADO;NÃO;JAPÃO;5001071;CINE MOCOCA;2;;2950;6736;MOCOCA;SP;CINE MOCOCA S.A.;52.503.844/0001-59
