DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
29/03/2019;29/03/2019 05:10:00;CINE HOLLIÚDY 2 - A CHIBATA SIDERAL;;B1800441300000;ORIGINAL;NÃO;BRASIL;5005785;MOVIEPLEX - SALA 02;3;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/03/2019;29/03/2019 07:00:00;DUMBO;DUMBO;E1900056900000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;2;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/03/2019;29/03/2019 07:10:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5005785;MOVIEPLEX - SALA 02;21;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/03/2019;29/03/2019 08:30:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5003545;CINE CAFE PARPINELLI PARANÁ;62;;22412;22413;SANTO ANTÔNIO DA PLATINA;PR;PARPINELLI & VILAS BOAS EVENTOS LTDA;13.848.267/0001-85
29/03/2019;29/03/2019 09:00:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;DUBLADO;NÃO;ESTADOS UNIDOS;5001496;MOVIECOM TIVOLI 4;53;6000100;2914;2917;SANTA BÁRBARA D'OESTE;SP;CINEMATOGRÁFICA PASSOS LTDA;01.688.909/0001-47
29/03/2019;29/03/2019 09:15:00;DUMBO;DUMBO;E1900056900000;DUBLADO;NÃO;ESTADOS UNIDOS;5005784;MOVIEPLEX - SALA 01;8;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/03/2019;29/03/2019 09:30:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5001273;AVENIDA CENTER II;81;6000002;3136;4379;MARINGÁ;PR;MSA EMPRESA CINEMATOGRÁFICA LTDA;03.608.600/0001-25
29/03/2019;29/03/2019 09:30:00;CINE HOLLIÚDY 2 - A CHIBATA SIDERAL;;B1800441300000;ORIGINAL;NÃO;BRASIL;5005785;MOVIEPLEX - SALA 02;10;;36106;36107;TIANGUÁ;CE;MOVIEPLEX ENTRETENIMENTO LTDA -ME;26.756.579/0001-00
29/03/2019;29/03/2019 09:30:00;WONDER PARK;O PARQUE DOS SONHOS;E1900025300000;DUBLADO;NÃO;ESTADOS UNIDOS;5005529;CINEFLIX CANTAREIRA SALA 01;112;6000014;25182;32844;SÃO PAULO;SP;REDECINE SUL CINEMAS LTDA.;18.672.374/0001-19
29/03/2019;29/03/2019 10:00:00;HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD;COMO TREINAR O SEU DRAGÃO 3;E1800532200000;DUBLADO;NÃO;ESTADOS UNIDOS;5003113;KINOPLEX MACEIÓ 01;115;6000037;1991;19334;MACEIÓ;AL;EMPRESA CINEMAS SÃO LUIZ S/A;33.497.660/0001-89
29/03/2019;29/03/2019 10:00:00;TITO E OS PÁSSAROS;;B1900029000000;ORIGINAL;NÃO;BRASIL;5003055;SALA SINHOZINHO 01;18;;18802;18803;PALMAS;TO;FUNDAÇÃO CULTURAL DE PALMAS - FCP;11.794.886/0001-09
29/03/2019;29/03/2019 10:30:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5004177;SALA ITAPECERICA 02;0;6000034;5642;24435;ITAPECERICA DA SERRA;SP;EMPRESA CINEMATOGRÁFICA ITAPETININGA LTDA;05.762.295/0001-57
29/03/2019;29/03/2019 10:30:00;THE FAVOURITE;A FAVORITA;E1800490300000;ORIGINAL;SIM;ESTADOS UNIDOS;5003171;SALADEARTE - CINE VIVO 02;4;6000052;5722;19661;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
29/03/2019;29/03/2019 11:00:00;A STAR IS BORN;NASCE UMA ESTRELA;E1800303500000;ORIGINAL;SIM;ESTADOS UNIDOS;5003170;SALADEARTE - CINE VIVO 01;2;6000052;5722;19661;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
29/03/2019;29/03/2019 11:00:00;SPIDER-MAN: INTO THE SPIDER-VERSE;HOMEM-ARANHA NO ARANHAVERSO;E1800533700000;DUBLADO;NÃO;ESTADOS UNIDOS;5002746;KINOPLEX BOULEVARD 03;130;6000037;1991;16402;BRASÍLIA;DF;EMPRESA CINEMAS SÃO LUIZ S/A;33.497.660/0001-89
29/03/2019;29/03/2019 11:00:00;WONDER PARK;O PARQUE DOS SONHOS;E1900025300000;DUBLADO;NÃO;ESTADOS UNIDOS;5001796;CINE ITAGUARI SALA 2;12;;5725;6588;SANTO ANTÔNIO DE JESUS;BA;IMPERIAL TURISMO E EVENTOS EIRELI;01.732.317/0001-85
29/03/2019;29/03/2019 11:00:00;WONDER PARK;O PARQUE DOS SONHOS;E1900025300000;DUBLADO;NÃO;ESTADOS UNIDOS;5004183;SALA CINE LAGUNA;4;6000141;24511;24512;ALAGOINHAS;BA;VICTORY EVENTOS & TURISMO LTDA;05.607.525/0001-03
29/03/2019;29/03/2019 12:00:00;HOW TO TRAIN YOUR DRAGON: THE HIDDEN WORLD;COMO TREINAR O SEU DRAGÃO 3;E1800532200000;DUBLADO;NÃO;ESTADOS UNIDOS;5004722;MOVIECOM PÁTEO ITAQUÁ 5;280;6000100;2897;27281;ITAQUAQUECETUBA;SP;MOVIE CINEMAS LTDA;04.708.972/0001-96
29/03/2019;29/03/2019 12:00:00;RALPH BREAKS THE INTERNET;WIFI RALPH;E1800481100000;DUBLADO;NÃO;ESTADOS UNIDOS;5004721;MOVIECOM PÁTEO ITAQUÁ 4;244;6000100;2897;27281;ITAQUAQUECETUBA;SP;MOVIE CINEMAS LTDA;04.708.972/0001-96
29/03/2019;29/03/2019 12:00:00;THE LEGO MOVIE 2: THE SECOND PART;UMA AVENTURA LEGO 2;E1900024100000;DUBLADO;NÃO;AUSTRÁLIA;5004720;MOVIECOM PÁTEO ITAQUÁ 3;118;6000100;2897;27281;ITAQUAQUECETUBA;SP;MOVIE CINEMAS LTDA;04.708.972/0001-96
29/03/2019;29/03/2019 12:10:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5004225;CINEMARK RIOMAR RECIFE 5;8;6000018;1843;24763;RECIFE;PE;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:10:00;THE CHILDREN ACT;UM ATO DE ESPERANÇA;E1900090300000;ORIGINAL;SIM;ESTADOS UNIDOS;5004763;SALA DA REPÚBLICA;3;6000083;14200;27402;RIO DE JANEIRO;RJ;ARTE VITAL EXIBIÇÕES CINEMATOGRÁFICAS LTDA;03.459.043/0001-28
29/03/2019;29/03/2019 12:30:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;ORIGINAL;SIM;ESTADOS UNIDOS;5000597;MARKET PLACE 8;9;6000018;1843;908;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:30:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5006078;MULTIPLEX MARABA SALA 04;4;6000049;39188;40652;SÃO PAULO;SP;MULTIPLEX DO BRASIL ENTRETENIMENTO LTDA;27.595.833/0001-07
29/03/2019;29/03/2019 12:30:00;CINE HOLLIÚDY 2 - A CHIBATA SIDERAL;;B1800441300000;DUBLADO;NÃO;BRASIL;5004700;SALA RIOMAR 7 - TRADICIONAL;4;6000024;17266;27076;FORTALEZA;CE;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
29/03/2019;29/03/2019 12:30:00;DUMBO;DUMBO;E1900056900000;DUBLADO;NÃO;ESTADOS UNIDOS;5002719;SALA CINE PLAYARTE MANAUARA 05;1;6000049;260;16356;MANAUS;AM;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
29/03/2019;29/03/2019 12:30:00;FEVEREIROS;;B1700598000000;ORIGINAL;SIM;BRASIL;5002596;SALADEARTE - CINEMA DA UFBA;7;6000052;5722;15654;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
29/03/2019;29/03/2019 12:30:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ORIGINAL;SIM;ESTADOS UNIDOS;5001698;CINEMARK NATAL 5;34;6000018;1843;5565;NATAL;RN;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:30:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ORIGINAL;SIM;ESTADOS UNIDOS;5000300;PÁTIO HIGIENÓPOLIS 1;14;6000018;1843;2536;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:35:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5004224;CINEMARK RIOMAR RECIFE 4;4;6000018;1843;24763;RECIFE;PE;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:00;DUMBO;DUMBO;E1900056900000;DUBLADO;NÃO;ESTADOS UNIDOS;5004226;CINEMARK RIOMAR RECIFE 6;8;6000018;1843;24763;RECIFE;PE;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;DUBLADO;NÃO;ESTADOS UNIDOS;5000488;CINE NITEROI 1;24;6000018;1843;2543;NITERÓI;RJ;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;DUBLADO;NÃO;ESTADOS UNIDOS;5001713;CINE PLAYARTE ABC SALA 05;7;6000049;260;2853;SANTO ANDRÉ;SP;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
29/03/2019;29/03/2019 12:40:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;DUBLADO;NÃO;ESTADOS UNIDOS;5000308;EXTRA ANCHIETA 3;7;6000018;1843;2537;SÃO BERNARDO DO CAMPO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;DUBLADO;NÃO;ESTADOS UNIDOS;5000650;SP MARKET 1;21;6000018;1843;898;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:00;THE WIFE;A ESPOSA;E1800428100000;ORIGINAL;SIM;ESTADOS UNIDOS;5003171;SALADEARTE - CINE VIVO 02;9;6000052;5722;19661;SALVADOR;BA;CINEMA E ARTE PRODUÇÕES LTDA;03.719.055/0001-44
29/03/2019;29/03/2019 12:40:00;US;NÓS;E1900053200000;DUBLADO;NÃO;ESTADOS UNIDOS;5000252;SHOPPING JARDINS 4;5;6000018;1843;2530;ARACAJU;SE;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:40:01;THE CHILDREN ACT;UM ATO DE ESPERANÇA;E1900090300000;ORIGINAL;SIM;ESTADOS UNIDOS;5000882;SALA CINE BRISTOL 3;13;6000049;260;2851;SÃO PAULO;SP;PLAYARTE CINEMAS LTDA.;60.434.149/0001-00
29/03/2019;29/03/2019 12:45:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5002086;CINEMARK SALVADOR VIII;14;6000018;1843;12976;SALVADOR;BA;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:45:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;ORIGINAL;SIM;ESTADOS UNIDOS;5005224;CINEMARK VILA VELHA SALA 08;4;6000018;1843;30577;VILA VELHA;ES;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:45:00;CAPTAIN MARVEL;CAPITÃ MARVEL;E1900011200000;DUBLADO;NÃO;ESTADOS UNIDOS;5000483;PARK BARIGUI 4;6;6000018;1843;2529;CURITIBA;PR;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:45:00;DUMBO;DUMBO;E1900056900000;DUBLADO;NÃO;ESTADOS UNIDOS;5005155;CINÉPOLIS MILLENNIUM - SALA 7;0;6000024;17266;30116;MANAUS;AM;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
29/03/2019;29/03/2019 12:45:00;FIVE FEET APART;A CINCO PASSOS DE VOCÊ;E1900025700000;ORIGINAL;SIM;ESTADOS UNIDOS;5004783;SALA CINEMARK BH SHOPPING 4;3;6000018;1843;27468;BELO HORIZONTE;MG;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:45:00;US;NÓS;E1900053200000;ORIGINAL;SIM;ESTADOS UNIDOS;5001945;ELDORADO 02;18;6000018;1843;11840;SÃO PAULO;SP;CINEMARK BRASIL S.A;00.779.721/0001-41
29/03/2019;29/03/2019 12:45:00;WONDER PARK;O PARQUE DOS SONHOS;E1900025300000;DUBLADO;NÃO;ESTADOS UNIDOS;5004701;SALA RIOMAR 9 - TRADICIONAL;4;6000024;17266;27076;FORTALEZA;CE;CINEPOLIS OPERADORA DE CINEMAS DO BRASIL LTDA;09.652.820/0001-32
