DATA_EXIBICAO;SESSAO;TITULO_ORIGINAL;TITULO_BRASIL;CPB_ROE;AUDIO;LEGENDADA;PAIS_OBRA;REGISTRO_SALA;NOME_SALA;PUBLICO;REGISTRO_GRUPO_EXIBIDOR;REGISTRO_EXIBIDOR;REGISTRO_COMPLEXO;MUNICIPIO_SALA_COMPLEXO;UF_SALA_COMPLEXO;RAZAO_SOCIAL_EXIBIDORA;CNPJ_EXIBIDORA
15/02/2016;15/02/2016 13:20:00;THE GOOD DINOSAUR;O BOM DINOSSAURO;E1500739200000;DUBLADO;NÃO;ESTADOS UNIDOS;5004487;ARAPIRACA BRA 05;5;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 13:30:00;DEADPOOL;DEADPOOL;E1600045700000;DUBLADO;NÃO;CANADÁ;5004485;ARAPIRACA BRA 03;6;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 13:35:00;UM SUBURBANO SORTUDO;;B1600011000000;DUBLADO;NÃO;BRASIL;5004488;ARAPIRACA BRA 06;7;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 13:40:00;OS DEZ MANDAMENTOS;;B1600036400000;DUBLADO;NÃO;BRASIL;5004486;ARAPIRACA BRA 04;11;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 14:00:00;DEADPOOL;DEADPOOL;E1600045700000;DUBLADO;NÃO;CANADÁ;5004483;ARAPIRACA BRA 01;24;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 14:00:00;OS DEZ MANDAMENTOS;;B1600036400000;DUBLADO;NÃO;BRASIL;5002063;AGUA VERDE 2;20;6000023;12893;12894;CURITIBA;PR;ESTILO PRODUÇÕES ARTISTICAS LTDA;03.293.165/0001-97
15/02/2016;15/02/2016 14:10:00;THE 5TH WAVE;A QUINTA ONDA;E1500729000000;DUBLADO;NÃO;ESTADOS UNIDOS;5004484;ARAPIRACA BRA 02;16;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 14:40:00;PEANUTS THE MOVIE;SNOOPY & CHARLIE BROWN - PEANUTS, O FILME;E1500834100000;DUBLADO;NÃO;ESTADOS UNIDOS;5002062;AGUA VERDE 1;18;6000023;12893;12894;CURITIBA;PR;ESTILO PRODUÇÕES ARTISTICAS LTDA;03.293.165/0001-97
15/02/2016;15/02/2016 15:20:00;THE REVENANT;O REGRESSO;E1500829800000;DUBLADO;NÃO;ESTADOS UNIDOS;5004487;ARAPIRACA BRA 05;9;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 15:50:00;DEADPOOL;DEADPOOL;E1600045700000;ORIGINAL;SIM;CANADÁ;5004485;ARAPIRACA BRA 03;17;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 16:00:00;UM SUBURBANO SORTUDO;;B1600011000000;DUBLADO;NÃO;BRASIL;5004488;ARAPIRACA BRA 06;18;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 16:10:00;OS DEZ MANDAMENTOS;;B1600036400000;DUBLADO;NÃO;BRASIL;5004486;ARAPIRACA BRA 04;197;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 16:20:00;DEADPOOL;DEADPOOL;E1600045700000;DUBLADO;NÃO;CANADÁ;5004483;ARAPIRACA BRA 01;35;6000027;22546;26037;ARAPIRACA;AL;REDECINE BRA CINEMATOGRÁFICA S.A.;15.422.993/0001-67
15/02/2016;15/02/2016 16:20:00;OS DEZ MANDAMENTOS;;B1600036400000;DUBLADO;NÃO;BRASIL;5002063;AGUA VERDE 2;31;6000023;12893;12894;CURITIBA;PR;ESTILO PRODUÇÕES ARTISTICAS LTDA;03.293.165/0001-97
